Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time,Local_Authority_District,Local_Authority_Highway,1st_Road_Class,1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,2nd_Road_Class,2nd_Road_Number,Pedestrian_Crossing-Human_Control,Pedestrian_Crossing-Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,LSOA_of_Accident_Location
-0.160871,51.611913,1,Slight,3,1,2008-12-03,4,19:38:00,30,E09000003,3,1003,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01000162
-0.258331,51.608993,1,Slight,2,1,2008-12-03,4,17:13:00,30,E09000003,6,0,6,30,6,4,6,0,0,0,4,1,1,0,0,1,1,E01000132
-0.159842,51.612347,1,Serious,1,1,2008-12-02,3,18:20:00,30,E09000003,3,1003,6,30,0,-1,-1,0,0,0,4,8,2,0,0,1,1,E01000162
-0.17563,51.611244,1,Slight,1,1,2008-12-08,2,21:31:00,30,E09000003,3,1000,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01000299
-0.198471,51.59613,1,Slight,1,1,2008-12-08,2,17:37:00,30,E09000003,3,598,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01000196
-0.20937,51.579661,1,Slight,2,1,2008-11-18,3,15:35:00,30,E09000003,3,502,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01000215
-0.282874,51.616909,1,Slight,2,1,2008-12-02,3,04:15:00,30,E09000003,6,0,6,30,0,-1,-1,0,0,0,4,1,2,0,0,1,1,E01000193
-0.27273,51.617749,1,Slight,1,1,2008-12-01,2,08:45:00,30,E09000003,6,0,6,30,6,4,3,5100,0,0,1,1,1,0,0,1,1,E01000192
-0.237413,51.593484,1,Slight,2,2,2008-12-01,2,07:25:00,30,E09000003,6,0,6,30,3,4,6,0,0,0,1,1,2,4,0,1,1,E01000149
-0.196784,51.598622,1,Slight,1,1,2008-12-08,2,16:57:00,30,E09000003,3,598,6,30,0,-1,-1,0,0,0,4,1,2,0,0,1,1,E01000196
-0.274182,51.621367,1,Slight,1,1,2008-12-11,5,20:00:00,30,E09000003,3,41,3,30,6,2,3,41,0,5,4,2,2,0,0,1,1,E01000191
-0.167939,51.615711,1,Slight,2,1,2008-12-05,6,15:10:00,30,E09000003,6,0,6,30,3,4,6,0,0,0,1,2,2,0,0,1,1,E01000322
-0.239656,51.647472,1,Serious,2,2,2008-12-06,7,11:00:00,30,E09000003,5,0,6,30,3,4,5,0,0,0,1,1,1,0,0,2,1,E01000253
-0.231352,51.571091,1,Slight,2,1,2008-12-02,3,16:35:00,30,E09000003,3,5,3,50,1,4,3,406,0,0,4,1,2,0,0,1,1,E01000223
-0.276211,51.613574,1,Slight,1,1,2008-12-06,7,14:05:00,30,E09000003,3,5100,6,30,8,4,6,0,0,0,1,1,1,0,0,1,1,E01000192
-0.201327,51.589609,1,Slight,3,1,2008-12-06,7,17:49:00,30,E09000003,3,406,3,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01000225
-0.209834,51.560513,1,Slight,1,1,2008-12-07,1,10:25:00,30,E09000003,6,0,6,30,0,-1,-1,0,0,0,1,1,4,0,0,1,1,E01000142
-0.244475,51.616251,1,Slight,2,2,2008-12-06,7,18:00:00,30,E09000003,3,1,1,30,1,4,3,5100,0,5,4,1,2,0,0,1,1,E01000264
-0.205901,51.56513,1,Slight,2,1,2008-11-23,1,13:06:00,30,E09000003,3,41,3,50,0,-1,-1,0,0,0,1,2,2,0,0,1,1,E01000138
-0.215024,51.582714,1,Slight,2,1,2008-12-04,5,19:15:00,30,E09000003,3,502,6,30,6,2,6,0,0,0,4,2,2,0,0,1,2,E01000311
-0.140155,51.609878,1,Slight,2,1,2008-12-09,3,06:31:00,30,E09000003,3,406,3,50,8,4,6,0,0,0,4,1,2,0,0,1,1,E01000160
-0.276331,51.621849,1,Slight,2,1,2008-12-05,6,08:26:00,30,E09000003,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01000186
-0.225771,51.610664,1,Slight,3,1,2008-12-09,3,09:20:00,30,E09000003,6,0,6,30,3,4,6,0,0,0,1,8,4,0,0,1,1,E01000255
-0.21901,51.57675,1,Serious,1,1,2008-12-09,3,17:30:00,30,E09000003,3,406,3,30,7,4,3,41,0,0,4,1,1,0,0,1,1,E01000307
-0.17849,51.629993,1,Slight,1,1,2008-12-01,2,09:20:00,30,E09000003,3,5109,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01000282
-0.265344,51.622046,1,Slight,3,3,2008-12-09,3,18:51:00,30,E09000003,3,41,3,30,0,-1,-1,0,0,0,4,1,2,0,0,1,1,E01000229
-0.222834,51.578606,1,Slight,2,1,2008-12-08,2,10:45:00,30,E09000003,3,41,3,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01000310
-0.235098,51.578701,1,Slight,1,1,2008-11-25,3,08:57:00,30,E09000003,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01000306
-0.172682,51.594742,1,Slight,1,1,2008-12-08,2,21:51:00,30,E09000003,6,0,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01000177
-0.254228,51.606774,1,Slight,1,1,2008-12-04,5,10:55:00,30,E09000003,5,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01000133
-0.240322,51.577971,1,Slight,2,1,2008-12-06,7,21:40:00,30,E09000003,3,5,6,30,3,4,3,504,0,5,4,1,1,0,0,1,2,E01000305
-0.175626,51.611334,1,Slight,1,1,2008-12-05,6,08:33:00,30,E09000003,3,1000,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01000299
-0.151833,51.606825,1,Slight,2,1,2008-12-10,4,18:30:00,30,E09000003,4,550,3,30,7,2,4,550,0,0,4,1,1,0,0,1,1,E01000164
-0.270693,51.621945,1,Slight,2,2,2008-12-11,5,21:13:00,30,E09000003,3,41,3,30,3,4,6,0,0,0,4,5,2,0,0,1,1,E01000186
-0.200557,51.652904,1,Slight,1,1,2008-12-12,6,16:00:00,30,E09000003,3,411,6,30,0,-1,-1,0,0,5,4,1,2,0,0,1,1,E01000293
-0.218274,51.577098,1,Slight,2,3,2008-12-14,1,20:00:00,30,E09000003,3,406,7,30,1,4,3,41,0,0,4,8,2,0,0,1,1,E01000310
-0.181429,51.59263,1,Slight,2,1,2008-12-15,2,06:30:00,30,E09000003,3,504,6,30,3,4,6,0,0,1,4,1,2,0,0,1,1,E01000210
-0.274416,51.62281,1,Slight,2,1,2008-12-12,6,11:30:00,30,E09000003,6,0,6,30,3,4,6,0,0,0,1,1,2,0,0,1,1,E01000187
-0.218811,51.64455,1,Slight,2,1,2008-12-11,5,07:30:00,30,E09000003,6,0,6,30,3,4,6,0,0,0,4,1,2,0,0,2,1,E01000290
-0.24934,51.613716,1,Slight,1,1,2008-12-15,2,12:30:00,30,E09000003,3,5100,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01000264
-0.219713,51.57721,1,Serious,2,5,2008-12-15,2,20:11:00,30,E09000003,3,41,3,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01000307
-0.164333,51.604863,1,Slight,2,1,2008-12-15,2,17:55:00,30,E09000003,3,406,3,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01000315
-0.229027,51.571506,1,Slight,2,1,2008-12-15,2,22:00:00,30,E09000003,3,406,6,30,3,4,3,406,0,0,4,1,1,0,0,1,1,E01000223
-0.153319,51.634276,1,Slight,3,1,2008-12-17,4,09:25:00,30,E09000003,5,0,6,30,3,4,6,0,0,0,1,1,2,0,0,1,1,E01000117
-0.221147,51.65133,1,Serious,2,2,2008-12-17,4,12:55:00,30,E09000003,3,411,6,30,6,4,6,0,0,0,1,8,2,0,0,1,1,E01000253
-0.138501,51.625589,1,Slight,2,1,2008-12-16,3,19:55:00,30,E09000003,5,0,6,30,3,4,6,0,0,0,4,1,2,0,0,1,1,E01000122
-0.258331,51.608993,1,Slight,2,2,2008-12-28,1,15:54:00,30,E09000003,6,0,6,30,6,4,6,0,0,0,4,1,1,0,0,1,1,E01000132
-0.216857,51.594882,1,Slight,2,2,2008-12-28,1,00:25:00,30,E09000003,4,552,3,50,6,2,3,1,0,0,4,1,1,0,0,1,1,E01000242
-0.197386,51.598002,1,Slight,2,1,2008-12-09,3,14:00:00,30,E09000003,3,598,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01000196
-0.174656,51.649897,1,Slight,1,1,2008-12-04,5,12:55:00,30,E09000003,3,110,6,30,0,-1,-1,0,0,1,1,1,1,0,0,1,1,E01000251
-0.198474,51.59604,1,Slight,1,2,2008-12-11,5,10:55:00,30,E09000003,3,598,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01000196
-0.274466,51.606264,1,Serious,2,2,2008-12-19,6,07:35:00,30,E09000003,3,5,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01002119
-0.22486,51.57477,1,Slight,2,1,2008-12-12,6,21:05:00,30,E09000003,6,0,6,30,3,4,6,0,0,4,4,2,2,0,0,1,1,E01000307
-0.179863,51.639007,1,Slight,2,2,2008-12-12,6,19:50:00,30,E09000003,3,1000,6,30,3,4,6,0,0,1,4,2,2,0,0,1,2,E01000271
-0.214298,51.590167,1,Slight,2,1,2008-12-15,2,12:00:00,30,E09000003,3,504,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01000243
-0.206427,51.588428,1,Slight,2,1,2008-11-28,6,23:50:00,30,E09000003,3,1,3,50,6,2,3,406,0,5,4,2,2,0,0,1,2,E01000225
-0.276513,51.613218,1,Slight,1,1,2008-12-17,4,11:50:00,30,E09000003,3,5100,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01000193
-0.228722,51.571951,1,Serious,1,1,2008-12-27,7,02:18:00,30,E09000003,3,406,3,70,0,-1,-1,0,0,0,4,1,4,0,0,1,1,E01000221
-0.221681,51.58965,1,Slight,1,1,2008-12-23,3,18:41:00,30,E09000003,3,504,6,30,6,2,3,502,0,5,4,1,1,0,0,1,1,E01000243
-0.230928,51.585743,1,Slight,2,1,2008-12-14,1,21:55:00,30,E09000003,3,41,3,40,6,2,3,504,0,5,4,1,1,0,0,1,2,E01000309
-0.242637,51.615234,1,Slight,2,3,2008-12-24,4,22:46:00,30,E09000003,3,1,3,50,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01000264
-0.199842,51.590665,1,Slight,2,1,2008-12-20,7,17:58:00,30,E09000003,3,598,6,30,3,4,3,598,0,0,4,1,1,0,0,1,1,E01000203
-0.270551,51.618077,1,Slight,2,1,2008-12-20,7,21:55:00,30,E09000003,3,5100,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01000192
-0.180988,51.585609,1,Slight,1,2,2008-12-22,2,10:10:00,30,E09000003,3,1,3,30,6,2,5,0,0,5,1,1,1,0,0,1,1,E01000207
-0.180008,51.617337,1,Slight,2,2,2008-12-24,4,12:17:00,30,E09000003,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01000277
-0.166688,51.653909,1,Slight,2,2,2008-12-31,4,15:40:00,30,E09000003,6,0,6,30,0,-1,-1,0,0,0,1,1,2,0,0,1,1,E01000167
-0.188442,51.605058,1,Slight,2,1,2008-12-27,7,14:34:00,30,E09000003,3,598,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01000298
-0.206366,51.56064,1,Slight,2,1,2008-12-31,4,12:10:00,30,E09000003,3,407,6,30,6,4,6,0,0,1,1,1,1,0,0,1,1,E01000143
-0.16663,51.637452,1,Slight,1,1,2008-12-23,3,17:52:00,30,E09000003,6,0,6,30,0,-1,-1,0,0,1,4,1,2,0,0,1,1,E01000272
-0.228759,51.608101,1,Slight,1,1,2008-12-18,5,15:45:00,30,E09000003,5,0,6,30,0,-1,-1,0,0,8,1,1,1,0,0,1,2,E01000256
-0.31442,51.638768,1,Slight,1,1,2008-12-29,2,14:58:00,30,E09000003,1,1,3,70,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01002114
-0.199303,51.593355,1,Slight,2,2,2008-12-30,3,15:30:00,30,E09000003,3,598,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01000201
-0.219154,51.573065,1,Slight,1,1,2008-12-12,6,08:30:00,30,E09000003,6,0,6,30,0,-1,-1,0,0,1,1,1,2,0,0,1,1,E01000221
-0.199828,51.591025,1,Slight,2,1,2008-12-24,4,05:30:00,30,E09000003,3,598,6,30,3,4,3,598,0,0,4,1,1,0,0,1,1,E01000203
-0.181856,51.60001,1,Slight,2,1,2008-12-21,1,20:20:00,30,E09000003,6,0,6,30,6,2,6,0,0,5,4,1,1,0,0,1,1,E01000297
-0.149301,51.605167,1,Slight,2,1,2008-09-06,7,18:09:00,30,E09000003,4,550,3,30,3,4,6,0,0,4,1,1,1,0,0,1,1,E01000164
-0.248385,51.597245,1,Slight,2,1,2008-08-19,3,14:45:00,30,E09000003,6,0,6,30,0,-1,-1,0,0,0,1,2,2,0,0,1,2,E01000155
-0.24626,51.614929,1,Slight,2,1,2008-06-26,5,21:45:00,30,E09000003,3,5100,6,30,0,-1,-1,0,0,0,4,2,2,0,0,1,1,E01000264
-0.196442,51.650953,1,Slight,2,1,2008-06-28,7,08:50:00,30,E09000003,3,1000,6,30,3,2,6,0,0,5,1,1,1,0,0,1,2,E01000250
-0.220006,51.588185,1,Slight,2,1,2008-10-26,1,15:15:00,30,E09000003,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01000245
-0.180988,51.585609,1,Slight,2,1,2008-11-03,2,22:30:00,30,E09000003,3,1,3,50,6,2,5,0,0,5,4,2,2,0,0,1,1,E01000207
-0.19865,51.580665,1,Slight,2,1,2008-06-26,5,13:15:00,30,E09000003,3,598,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01000211
-0.215161,51.575522,1,Slight,2,1,2008-11-20,5,17:24:00,30,E09000003,3,41,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01000221
-0.255574,51.620643,1,Slight,3,2,2008-12-31,4,11:59:00,30,E09000003,3,5109,6,30,0,-1,-1,0,0,1,1,1,1,0,0,1,1,E01000264
-0.216522,51.577611,1,Slight,2,1,2008-11-06,5,18:00:00,30,E09000003,3,406,7,50,5,4,3,406,0,0,4,8,2,0,0,1,1,E01000311
-0.262744,51.603124,1,Slight,2,1,2008-12-21,1,21:30:00,30,E09000003,5,0,6,30,6,2,5,0,0,5,4,1,1,0,0,1,2,E01000129
-0.163689,51.610069,1,Serious,1,2,2008-11-10,2,16:47:00,30,E09000003,5,0,6,30,6,4,6,0,0,1,4,2,2,0,0,1,1,E01000315
-0.180478,51.59837,1,Slight,2,1,2008-11-11,3,08:52:00,30,E09000003,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01000297
-0.170066,51.595151,1,Slight,2,2,2008-11-28,6,23:36:00,30,E09000003,3,1000,6,30,3,4,6,0,0,0,4,7,2,0,0,1,1,E01000185
-0.211807,51.591118,1,Slight,2,1,2008-03-12,4,17:43:00,30,E09000003,3,1,3,50,6,2,3,504,0,0,1,1,1,0,0,1,1,E01000242
-0.148764,51.604169,1,Slight,2,1,2008-05-10,7,06:30:00,30,E09000003,4,550,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01000164
-0.230917,51.586012,1,Slight,2,5,2008-05-04,1,22:13:00,30,E09000003,3,41,3,40,6,2,3,504,0,0,4,1,1,0,0,1,1,E01000237
-0.226916,51.581276,1,Slight,2,1,2008-05-25,1,11:00:00,30,E09000003,3,41,3,50,0,-1,-1,0,0,0,1,1,2,0,0,1,2,E01000310
-0.194593,51.588337,1,Slight,2,1,2008-05-08,5,08:53:00,30,E09000003,3,1,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01000211
-0.142468,51.631047,1,Slight,1,1,2008-12-16,3,14:12:00,30,E09000003,5,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01000120
-0.211803,51.591208,1,Slight,2,1,2008-12-28,1,18:20:00,30,E09000003,3,504,6,30,6,2,3,1,0,0,4,1,1,0,0,1,1,E01000242
-0.196815,51.575961,1,Slight,1,1,2008-12-13,7,16:50:00,30,E09000003,3,598,6,30,6,2,5,0,0,0,4,2,2,0,0,1,1,E01000144
-0.172999,51.59043,1,Slight,2,1,2008-05-03,7,21:47:00,30,E09000003,3,504,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01000180
-0.144024,51.631881,1,Slight,2,1,2008-12-14,1,21:06:00,30,E09000003,4,1453,6,30,0,-1,-1,0,0,0,4,8,4,0,0,1,1,E01000116
-0.26526,51.612873,1,Slight,1,1,2008-12-10,4,08:28:00,30,E09000003,3,5109,6,30,3,4,6,0,0,0,1,1,4,0,0,1,1,E01000227
-0.216016,51.583179,1,Serious,2,1,2008-01-29,3,06:58:00,30,E09000003,3,502,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01000311
-0.196152,51.603648,1,Serious,1,1,2008-01-04,6,16:54:00,30,E09000003,3,1003,6,30,2,4,4,1462,0,8,4,2,2,0,0,1,1,E01000296
-0.244739,51.586939,1,Serious,2,1,2008-01-22,3,20:25:00,30,E09000003,6,0,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01000150
-0.176381,51.614133,1,Slight,3,1,2008-01-24,5,16:30:00,30,E09000003,3,1000,2,30,0,-1,-1,0,0,4,4,1,2,2,2,1,1,E01000299
-0.18722,51.646584,1,Fatal,1,1,2008-01-05,7,01:39:00,30,E09000003,3,1000,6,30,3,2,3,110,0,5,4,8,2,0,0,1,1,E01000268
-0.209682,51.608441,1,Serious,1,1,2008-01-11,6,21:01:00,30,E09000003,4,552,6,30,0,-1,-1,0,0,0,4,2,2,0,0,1,1,E01000257
-0.233657,51.600981,1,Serious,2,1,2008-02-14,5,17:06:00,30,E09000003,3,1,7,30,9,4,3,41,0,0,1,1,1,0,0,1,1,E01000240
-0.248,51.59598,1,Slight,2,1,2008-03-12,4,15:30:00,30,E09000003,5,0,3,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01000155
-0.153355,51.608468,1,Serious,1,1,2008-03-04,3,13:32:00,30,E09000003,4,550,9,30,9,4,6,0,0,1,1,1,1,0,0,1,1,E01000164
-0.163809,51.589208,1,Fatal,1,2,2008-03-05,4,11:49:00,30,E09000003,3,1000,3,30,6,2,3,504,0,4,1,1,1,0,0,1,1,E01000182
-0.238099,51.58693,1,Fatal,2,3,2008-01-08,3,18:58:00,30,E09000003,1,1,3,70,0,-1,-1,0,0,0,4,4,1,0,6,1,1,E01000309
-0.19878,51.581027,1,Slight,2,1,2008-02-08,6,18:17:00,30,E09000003,3,598,6,30,8,4,6,0,0,0,4,1,1,0,0,1,1,E01000211
-0.241541,51.606225,1,Fatal,2,4,2008-02-16,7,04:21:00,30,E09000003,1,1,3,70,0,-1,-1,0,0,0,4,1,1,4,0,1,1,E01000260
-0.198637,51.595593,1,Serious,1,3,2008-03-20,5,18:38:00,30,E09000003,3,598,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01000196
-0.213391,51.583858,1,Serious,1,1,2008-03-19,4,09:49:00,30,E09000003,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01000236
-0.249188,51.613893,1,Slight,3,1,2008-02-08,6,20:25:00,30,E09000003,1,1,3,70,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01000264
-0.211449,51.58185,1,Serious,3,1,2008-04-20,1,17:00:00,30,E09000003,3,406,3,40,6,2,6,0,0,7,1,1,1,0,0,1,1,E01000236
-0.193391,51.571322,1,Serious,1,1,2008-04-15,3,14:14:00,30,E09000003,3,502,6,30,3,4,6,0,0,4,1,1,1,0,0,1,1,E01000146
-0.225967,51.572269,1,Slight,2,4,2008-04-27,1,02:10:00,30,E09000003,6,0,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01000221
-0.284766,51.620353,1,Serious,1,1,2008-03-25,3,17:50:00,30,E09000003,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01000190
-0.237142,51.578103,1,Fatal,1,1,2008-02-09,7,06:30:00,30,E09000003,1,1,3,70,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01000306
-0.174948,51.606647,1,Serious,2,1,2008-04-03,5,16:00:00,30,E09000003,3,1000,3,30,8,4,6,0,0,0,1,1,1,0,0,1,1,E01000316
-0.270262,51.602875,1,Serious,1,1,2008-04-12,7,23:43:00,30,E09000003,3,5,6,30,0,-1,-1,0,0,4,4,1,1,0,0,1,1,E01000125
-0.162685,51.584874,1,Fatal,2,3,2008-04-10,5,17:00:00,30,E09000003,3,1000,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01000208
-0.243186,51.615962,1,Slight,2,2,2008-05-31,7,22:57:00,30,E09000003,3,1,3,30,1,2,6,0,0,4,4,1,1,0,0,1,1,E01000264
-0.234689,51.592993,1,Serious,2,1,2008-05-12,2,20:38:00,30,E09000003,6,0,3,30,9,2,3,41,0,0,1,1,1,0,0,1,1,E01000239
-0.221312,51.588025,1,Serious,2,2,2008-05-21,4,23:43:00,30,E09000003,3,502,6,30,9,4,6,0,0,0,4,8,1,0,0,1,1,E01000245
-0.244328,51.616338,1,Slight,3,1,2008-05-30,6,09:05:00,30,E09000003,3,1,6,30,1,4,3,1,0,0,1,1,1,0,0,1,1,E01000264
-0.215158,51.575612,1,Serious,2,1,2008-05-08,5,20:12:00,30,E09000003,6,0,2,40,6,4,3,41,0,0,5,1,1,0,0,1,1,E01000219
-0.26354,51.631462,1,Serious,2,1,2008-06-10,3,17:24:00,30,E09000003,1,1,3,70,5,4,6,0,0,0,1,1,1,0,0,1,1,E01000195
-0.226709,51.571741,1,Slight,3,2,2008-06-11,4,13:00:00,30,E09000003,6,0,6,30,2,4,6,0,0,0,1,1,1,0,0,1,1,E01000223
-0.224279,51.574851,1,Serious,2,2,2008-06-25,4,13:56:00,30,E09000003,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01000307
-0.197989,51.579127,1,Serious,1,1,2008-06-06,6,07:29:00,30,E09000003,3,598,6,30,3,4,6,0,0,8,1,1,1,0,0,1,1,E01000211
-0.196683,51.572002,1,Serious,1,1,2008-06-17,3,23:00:00,30,E09000003,3,502,6,30,6,4,6,0,0,0,4,1,1,0,0,1,1,E01000146
-0.22654,51.587205,1,Serious,3,3,2008-06-19,5,14:01:00,30,E09000003,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01000237
-0.188608,51.575475,1,Serious,2,1,2008-07-08,3,14:50:00,30,E09000003,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01000212
-0.173482,51.571194,1,Serious,2,1,2008-07-24,5,19:12:00,30,E09000003,4,519,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01000206
-0.195048,51.642389,1,Fatal,2,1,2008-07-07,2,22:39:00,30,E09000003,5,0,6,30,0,-1,-1,0,0,0,4,1,2,0,0,2,1,E01000289
-0.197061,51.577044,1,Serious,2,1,2008-07-10,5,18:22:00,30,E09000003,3,598,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01000212
-0.253112,51.620786,1,Fatal,3,2,2008-07-29,3,00:24:00,30,E09000003,3,1,3,40,3,4,6,0,0,0,7,5,2,0,0,1,1,E01000264
-0.182339,51.652983,1,Serious,2,1,2008-07-31,5,23:08:00,30,E09000003,6,0,6,30,0,-1,-1,0,0,0,4,1,2,0,0,1,1,E01000247
-0.236356,51.617028,1,Serious,2,2,2008-08-08,6,16:06:00,30,E09000003,4,1461,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01000258
-0.240245,51.598652,1,Serious,2,1,2008-08-24,1,16:23:00,30,E09000003,5,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01000149
-0.176608,51.615666,1,Slight,3,1,2008-08-14,5,15:26:00,30,E09000003,3,1000,6,30,3,4,6,0,0,0,1,1,2,0,0,1,1,E01000323
-0.203451,51.561405,1,Serious,2,2,2008-09-21,1,20:42:00,30,E09000003,3,41,6,40,3,2,3,407,0,7,4,1,1,0,0,1,1,E01000138
-0.191101,51.614451,1,Serious,2,1,2008-09-10,4,16:11:00,30,E09000003,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01000278
-0.211655,51.591296,1,Serious,2,4,2008-09-23,3,13:57:00,30,E09000003,3,1,3,50,6,2,3,504,0,5,1,1,1,0,0,1,1,E01000198
-0.272528,51.607854,1,Slight,3,4,2008-09-18,5,12:10:00,30,E09000003,3,5109,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01000194
-0.207947,51.604818,1,Serious,2,1,2008-09-25,5,22:30:00,30,E09000003,4,552,1,30,1,4,5,0,0,0,4,1,2,4,2,1,1,E01000259
-0.25426,51.62476,1,Fatal,1,4,2008-09-22,2,22:10:00,30,E09000003,3,1,3,50,9,4,6,0,0,0,4,1,1,0,0,1,1,E01000231
-0.179538,51.611035,1,Serious,1,1,2008-10-11,7,14:53:00,30,E09000003,3,598,6,30,9,4,6,0,0,0,1,1,1,0,0,1,1,E01000302
-0.280479,51.611478,1,Fatal,1,1,2008-10-13,2,16:45:00,30,E09000003,3,5,3,30,0,-1,-1,0,0,4,1,1,1,0,0,1,1,E01002118
-0.196257,51.564532,1,Serious,1,1,2008-10-17,6,09:32:00,30,E09000003,3,598,6,30,0,-1,-1,0,0,4,1,1,1,0,0,1,1,E01000140
-0.168512,51.594317,1,Serious,1,1,2008-11-22,7,16:53:00,30,E09000003,3,1000,6,30,3,2,3,1000,0,4,4,1,1,0,0,1,1,E01000178
-0.147263,51.623299,1,Slight,3,1,2008-11-19,4,01:29:00,30,E09000003,5,0,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01000123
-0.258482,51.616369,1,Serious,1,1,2008-11-03,2,16:53:00,30,E09000003,3,5100,6,30,3,3,6,0,0,0,5,8,2,0,0,1,1,E01000234
-0.197019,51.559868,1,Fatal,1,1,2008-11-05,4,17:00:00,30,E09000003,3,598,6,30,3,4,6,0,0,0,4,2,2,0,0,1,1,E01000139
-0.201701,51.656879,1,Fatal,1,1,2008-11-22,7,13:20:00,30,E09000003,3,1000,6,30,0,-1,-1,0,0,5,1,1,1,0,0,1,1,E01000250
-0.273471,51.624864,1,Serious,1,1,2008-11-24,2,14:24:00,30,E09000003,6,0,2,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01000187
-0.221517,51.59756,1,Fatal,2,1,2008-12-08,2,17:02:00,30,E09000003,3,1,3,50,3,4,6,0,0,0,4,1,1,0,0,1,1,E01000240
-0.20599,51.588511,1,Fatal,3,2,2008-12-15,2,03:24:00,30,E09000003,3,406,3,40,3,2,3,1,0,0,4,1,2,0,0,1,1,E01000225
-0.173284,51.630092,1,Serious,1,1,2008-12-31,4,18:58:00,30,E09000003,3,109,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01000273
-0.222055,51.63183,1,Serious,1,2,2008-12-23,3,03:10:00,30,E09000003,3,5109,6,30,0,-1,-1,0,0,0,4,1,2,0,0,2,1,E01000279
-0.174232,51.584874,1,Serious,1,1,2008-12-23,3,17:05:00,30,E09000003,3,1,6,40,3,4,6,0,0,0,7,9,1,0,0,1,1,E01000208
-0.226504,51.617779,1,Fatal,2,1,2008-12-17,4,17:26:00,30,E09000003,4,552,6,30,3,4,6,0,0,0,4,8,2,0,0,1,1,E01000255
